country,year,canonical_name,category,amount_local,currency,unit,item_type,source_kind,source_file,page_number,line_description_en,series_notes,traceability_status
Denmark,2025,Danmarks Tekniske Universitet (DTU),higher_education,2955000000.0,DKK,krone,verified_override,original_pdf,AE3209.pdf,123,Verified against original Denmark budget file,Renamed from Danmarks tekniske Højskole (DTH) to DTU in 1994.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1978,Kobenhavns Universitet (KU),higher_education,489504600.0,DKK,krone,verified_override,original_pdf,1978 19771_L101_som_vedtaget.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1979,Kobenhavns Universitet (KU),higher_education,657835200.0,DKK,krone,verified_override,original_pdf,1979 9781_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1980,Kobenhavns Universitet (KU),higher_education,706215300.0,DKK,krone,verified_override,original_pdf,1980 19792_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1981,Kobenhavns Universitet (KU),higher_education,746334700.0,DKK,krone,verified_override,original_pdf,1981 19801_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1982,Kobenhavns Universitet (KU),higher_education,787533400.0,DKK,krone,verified_override,original_pdf,1982 19812_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1984,Kobenhavns Universitet (KU),higher_education,937335100.0,DKK,krone,verified_override,original_pdf,1984 19832_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1986,Kobenhavns Universitet (KU),higher_education,909929500.0,DKK,krone,verified_override,original_pdf,1986 19851_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1987,Kobenhavns Universitet (KU),higher_education,961498800.0,DKK,krone,verified_override,original_pdf,1987 19861_L1_som_vedtaget.pdf,133,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1988,Kobenhavns Universitet (KU),higher_education,1030719500.0,DKK,krone,verified_override,original_pdf,1988 19871_L1_som_vedtaget.pdf,151,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1989,Kobenhavns Universitet (KU),higher_education,1103277500.0,DKK,krone,verified_override,original_pdf,1989 19881_L1_som_vedtaget.pdf,131,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1990,Kobenhavns Universitet (KU),higher_education,1115789500.0,DKK,krone,verified_override,original_pdf,1990 19891_L1_som_vedtaget.pdf,116,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1991,Kobenhavns Universitet (KU),higher_education,1171700000.0,DKK,krone,verified_override,original_pdf,1991 19902_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1992,Kobenhavns Universitet (KU),higher_education,1295100000.0,DKK,krone,verified_override,original_pdf,1992 19911_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1993,Kobenhavns Universitet (KU),higher_education,1357800000.0,DKK,krone,verified_override,original_pdf,1993 19921_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1994,Kobenhavns Universitet (KU),higher_education,894000000.0,DKK,krone,verified_override,original_pdf,1994 19931_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1995,Kobenhavns Universitet (KU),higher_education,964200000.0,DKK,krone,verified_override,original_pdf,1995 19941_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2005,Kobenhavns Universitet (KU),higher_education,2780600000.0,DKK,krone,verified_override,original_pdf,20041_L1_som_vedtaget.pdf,86,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2008,Kobenhavns Universitet (KU),higher_education,4251600000.0,DKK,krone,verified_override,original_pdf,A20080000130.pdf,89,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2009,Kobenhavns Universitet (KU),higher_education,4521500000.0,DKK,krone,verified_override,original_pdf,A20080000330.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2010,Kobenhavns Universitet (KU),higher_education,4684000000.0,DKK,krone,verified_override,original_pdf,A20090000230.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2011,Kobenhavns Universitet (KU),higher_education,4933300000.0,DKK,krone,verified_override,original_pdf,A20100000230.pdf,91,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2013,Kobenhavns Universitet (KU),higher_education,5034900000.0,DKK,krone,verified_override,original_pdf,A20120000330.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2014,Kobenhavns Universitet (KU),higher_education,5161500000.0,DKK,krone,verified_override,original_pdf,A20130000230.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2015,Kobenhavns Universitet (KU),higher_education,5277400000.0,DKK,krone,verified_override,original_pdf,A20140000230.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2017,Kobenhavns Universitet (KU),higher_education,5317700000.0,DKK,krone,verified_override,original_pdf,A20160000230.pdf,0,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2018,Kobenhavns Universitet (KU),higher_education,5298200000.0,DKK,krone,verified_override,original_pdf,A20170000230.pdf,104,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2019,Kobenhavns Universitet (KU),higher_education,5344100000.0,DKK,krone,verified_override,original_pdf,AE2602.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,2020,Kobenhavns Universitet (KU),higher_education,5190800000.0,DKK,krone,verified_override,original_pdf,AE2755 (3).pdf,107,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,2021,Kobenhavns Universitet (KU),higher_education,5288400000.0,DKK,krone,verified_override,original_pdf,AE2845.pdf,110,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,2022,Kobenhavns Universitet (KU),higher_education,5350300000.0,DKK,krone,verified_override,original_pdf,AE2954.pdf,117,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,2025,Kobenhavns Universitet (KU),higher_education,5994100000.0,DKK,krone,verified_override,original_pdf,AE3209.pdf,123,Verified against original Denmark budget file,Annual basisbevilling line item under UFM / Undervisningsministeriet.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1988,Riso Nationallaboratorium,science_agency,237120000.0,DKK,krone,verified_override,original_pdf,1988 19871_L1_som_vedtaget.pdf,232,Verified against original Denmark budget file,Transferred to DTU as DTU Risoe in 2012.; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1990,Riso Nationallaboratorium,science_agency,234740000.0,DKK,krone,verified_override,original_pdf,1990 19891_L1_som_vedtaget.pdf,201,Verified against original Denmark budget file,Transferred to DTU as DTU Risoe in 2012.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1978,Roskilde Universitetscenter (RUC),higher_education,47827000.0,DKK,krone,verified_override,original_pdf,1978 19771_L101_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1979,Roskilde Universitetscenter (RUC),higher_education,65170000.0,DKK,krone,verified_override,original_pdf,1979 9781_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1980,Roskilde Universitetscenter (RUC),higher_education,70037000.0,DKK,krone,verified_override,original_pdf,1980 19792_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1981,Roskilde Universitetscenter (RUC),higher_education,75670300.0,DKK,krone,verified_override,original_pdf,1981 19801_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1982,Roskilde Universitetscenter (RUC),higher_education,82215000.0,DKK,krone,verified_override,original_pdf,1982 19812_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1984,Roskilde Universitetscenter (RUC),higher_education,102756000.0,DKK,krone,verified_override,original_pdf,1984 19832_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1985,Roskilde Universitetscenter (RUC),higher_education,106845800.0,DKK,krone,verified_override,original_pdf,1985 19841_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1986,Roskilde Universitetscenter (RUC),higher_education,102491000.0,DKK,krone,verified_override,original_pdf,1986 19851_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1987,Roskilde Universitetscenter (RUC),higher_education,111135000.0,DKK,krone,verified_override,original_pdf,1987 19861_L1_som_vedtaget.pdf,135,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1988,Roskilde Universitetscenter (RUC),higher_education,117211500.0,DKK,krone,verified_override,original_pdf,1988 19871_L1_som_vedtaget.pdf,152,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1989,Roskilde Universitetscenter (RUC),higher_education,134721000.0,DKK,krone,verified_override,original_pdf,1989 19881_L1_som_vedtaget.pdf,133,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1990,Roskilde Universitetscenter (RUC),higher_education,146155000.0,DKK,krone,verified_override,original_pdf,1990 19891_L1_som_vedtaget.pdf,118,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1991,Roskilde Universitetscenter (RUC),higher_education,160700000.0,DKK,krone,verified_override,original_pdf,1991 19902_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1992,Roskilde Universitetscenter (RUC),higher_education,166300000.0,DKK,krone,verified_override,original_pdf,1992 19911_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1993,Roskilde Universitetscenter (RUC),higher_education,187300000.0,DKK,krone,verified_override,original_pdf,1993 19921_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1994,Roskilde Universitetscenter (RUC),higher_education,90200000.0,DKK,krone,verified_override,original_pdf,1994 19931_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1995,Roskilde Universitetscenter (RUC),higher_education,113900000.0,DKK,krone,verified_override,original_pdf,1995 19941_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2005,Roskilde Universitetscenter (RUC),higher_education,457000000.0,DKK,krone,verified_override,original_pdf,20041_L1_som_vedtaget.pdf,86,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2009,Roskilde Universitetscenter (RUC),higher_education,550100000.0,DKK,krone,verified_override,original_pdf,A20080000330.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,2010,Roskilde Universitetscenter (RUC),higher_education,563000000.0,DKK,krone,verified_override,original_pdf,A20090000230.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2013,Roskilde Universitetscenter (RUC),higher_education,625600000.0,DKK,krone,verified_override,original_pdf,A20120000330.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2014,Roskilde Universitetscenter (RUC),higher_education,646500000.0,DKK,krone,verified_override,original_pdf,A20130000230.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2015,Roskilde Universitetscenter (RUC),higher_education,672000000.0,DKK,krone,verified_override,original_pdf,A20140000230.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2017,Roskilde Universitetscenter (RUC),higher_education,653100000.0,DKK,krone,verified_override,original_pdf,A20160000230.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2018,Roskilde Universitetscenter (RUC),higher_education,652500000.0,DKK,krone,verified_override,original_pdf,A20170000230.pdf,104,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2019,Roskilde Universitetscenter (RUC),higher_education,640200000.0,DKK,krone,verified_override,original_pdf,AE2602.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,2020,Roskilde Universitetscenter (RUC),higher_education,639600000.0,DKK,krone,verified_override,original_pdf,AE2755 (3).pdf,107,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,2021,Roskilde Universitetscenter (RUC),higher_education,652600000.0,DKK,krone,verified_override,original_pdf,AE2845.pdf,110,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2022,Roskilde Universitetscenter (RUC),higher_education,646200000.0,DKK,krone,verified_override,original_pdf,AE2954.pdf,117,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,2025,Roskilde Universitetscenter (RUC),higher_education,720100000.0,DKK,krone,verified_override,original_pdf,AE3209.pdf,123,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1989,Statens humanistiske Forskningsrad,science_agency,48660000.0,DKK,krone,verified_override,original_pdf,1989 19881_L1_som_vedtaget.pdf,137,Verified against original Denmark budget file,corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1990,Statens humanistiske Forskningsrad,science_agency,51840000.0,DKK,krone,verified_override,original_pdf,1990 19891_L1_som_vedtaget.pdf,129,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1997,Statens humanistiske Forskningsrad,science_agency,94200000.0,DKK,krone,verified_override,original_pdf,1997 19961_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1989,Statens laegervidenskabelige Forskningsrad,science_agency,56930000.0,DKK,krone,verified_override,original_pdf,1989 19881_L1_som_vedtaget.pdf,137,Verified against original Denmark budget file,corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1990,Statens laegervidenskabelige Forskningsrad,science_agency,62178700.0,DKK,krone,verified_override,original_pdf,1990 19891_L1_som_vedtaget.pdf,129,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1989,Statens naturvidenskabelige Forskningsrad (SNF),science_agency,104910000.0,DKK,krone,verified_override,original_pdf,1989 19881_L1_som_vedtaget.pdf,137,Verified against original Denmark budget file,Merged into Det Frie Forskningsraad in 2003.; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1990,Statens naturvidenskabelige Forskningsrad (SNF),science_agency,107986000.0,DKK,krone,verified_override,original_pdf,1990 19891_L1_som_vedtaget.pdf,129,Verified against original Denmark budget file,Merged into Det Frie Forskningsraad in 2003.; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1997,Statens naturvidenskabelige Forskningsrad (SNF),science_agency,236100000.0,DKK,krone,verified_override,original_pdf,1997 19961_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Merged into Det Frie Forskningsraad in 2003.; manual override from original Denmark budget file,verified_against_original_file
Denmark,1989,Statens samfundsvidenskabelige Forskningsrad,science_agency,34890000.0,DKK,krone,verified_override,original_pdf,1989 19881_L1_som_vedtaget.pdf,137,Verified against original Denmark budget file,corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1990,Statens samfundsvidenskabelige Forskningsrad,science_agency,36610000.0,DKK,krone,verified_override,original_pdf,1990 19891_L1_som_vedtaget.pdf,129,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1997,Statens samfundsvidenskabelige Forskningsrad,science_agency,68900000.0,DKK,krone,verified_override,original_pdf,1997 19961_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,1989,Statens teknisk-videnskabelige Forskningsfond (STvF),science_agency,129570000.0,DKK,krone,verified_override,original_pdf,1989 19881_L1_som_vedtaget.pdf,137,Verified against original Denmark budget file,Merged into Det Frie Forskningsraad in 2003.; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1990,Statens teknisk-videnskabelige Forskningsfond (STvF),science_agency,112420000.0,DKK,krone,verified_override,original_pdf,1990 19891_L1_som_vedtaget.pdf,129,Verified against original Denmark budget file,Merged into Det Frie Forskningsraad in 2003.; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1997,Statens teknisk-videnskabelige Forskningsfond (STvF),science_agency,162200000.0,DKK,krone,verified_override,original_pdf,1997 19961_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1978,Syddansk Universitet (SDU),higher_education,97485200.0,DKK,krone,verified_override,original_pdf,1978 19771_L101_som_vedtaget.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1979,Syddansk Universitet (SDU),higher_education,137915300.0,DKK,krone,verified_override,original_pdf,1979 9781_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1980,Syddansk Universitet (SDU),higher_education,149321100.0,DKK,krone,verified_override,original_pdf,1980 19792_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1981,Syddansk Universitet (SDU),higher_education,161331700.0,DKK,krone,verified_override,original_pdf,1981 19801_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1982,Syddansk Universitet (SDU),higher_education,170411000.0,DKK,krone,verified_override,original_pdf,1982 19812_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1984,Syddansk Universitet (SDU),higher_education,214923500.0,DKK,krone,verified_override,original_pdf,1984 19832_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1985,Syddansk Universitet (SDU),higher_education,222464200.0,DKK,krone,verified_override,original_pdf,1985 19841_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,1986,Syddansk Universitet (SDU),higher_education,214892000.0,DKK,krone,verified_override,original_pdf,1986 19851_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,1987,Syddansk Universitet (SDU),higher_education,232763000.0,DKK,krone,verified_override,original_pdf,1987 19861_L1_som_vedtaget.pdf,134,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; corrected Denmark pre-2001 scale from misread thousand-unit row; manual override from original Denmark budget file,verified_against_original_file
Denmark,1988,Syddansk Universitet (SDU),higher_education,249946600.0,DKK,krone,verified_override,original_pdf,1988 19871_L1_som_vedtaget.pdf,152,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,1989,Syddansk Universitet (SDU),higher_education,274805000.0,DKK,krone,verified_override,original_pdf,1989 19881_L1_som_vedtaget.pdf,132,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1990,Syddansk Universitet (SDU),higher_education,272128000.0,DKK,krone,verified_override,original_pdf,1990 19891_L1_som_vedtaget.pdf,117,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,1991,Syddansk Universitet (SDU),higher_education,308400000.0,DKK,krone,verified_override,original_pdf,1991 19902_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,1992,Syddansk Universitet (SDU),higher_education,321400000.0,DKK,krone,verified_override,original_pdf,1992 19911_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,1993,Syddansk Universitet (SDU),higher_education,345500000.0,DKK,krone,verified_override,original_pdf,1993 19921_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,1994,Syddansk Universitet (SDU),higher_education,172900000.0,DKK,krone,verified_override,original_pdf,1994 19931_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,1995,Syddansk Universitet (SDU),higher_education,197200000.0,DKK,krone,verified_override,original_pdf,1995 19941_L1_som_vedtaget.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,2005,Syddansk Universitet (SDU),higher_education,1093400000.0,DKK,krone,verified_override,original_pdf,20041_L1_som_vedtaget.pdf,86,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,2009,Syddansk Universitet (SDU),higher_education,1391900000.0,DKK,krone,verified_override,original_pdf,A20080000330.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,2010,Syddansk Universitet (SDU),higher_education,1462900000.0,DKK,krone,verified_override,original_pdf,A20090000230.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,2013,Syddansk Universitet (SDU),higher_education,1759100000.0,DKK,krone,verified_override,original_pdf,A20120000330.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,2014,Syddansk Universitet (SDU),higher_education,1951600000.0,DKK,krone,verified_override,original_pdf,A20130000230.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,2015,Syddansk Universitet (SDU),higher_education,2048400000.0,DKK,krone,verified_override,original_pdf,A20140000230.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,2017,Syddansk Universitet (SDU),higher_education,2166600000.0,DKK,krone,verified_override,original_pdf,A20160000230.pdf,0,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,2018,Syddansk Universitet (SDU),higher_education,2152100000.0,DKK,krone,verified_override,original_pdf,A20170000230.pdf,104,Verified against original Denmark budget file,manual override from original Denmark budget file,verified_against_original_file
Denmark,2019,Syddansk Universitet (SDU),higher_education,2194500000.0,DKK,krone,verified_override,original_pdf,AE2602.pdf,0,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,2020,Syddansk Universitet (SDU),higher_education,2118700000.0,DKK,krone,verified_override,original_pdf,AE2755 (3).pdf,107,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,2021,Syddansk Universitet (SDU),higher_education,2170700000.0,DKK,krone,verified_override,original_pdf,AE2845.pdf,110,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
Denmark,2022,Syddansk Universitet (SDU),higher_education,2189200000.0,DKK,krone,verified_override,original_pdf,AE2954.pdf,117,Verified against original Denmark budget file,gap: no matching rows in this year; manual override from original Denmark budget file,verified_against_original_file
Denmark,2025,Syddansk Universitet (SDU),higher_education,2577800000.0,DKK,krone,verified_override,original_pdf,AE3209.pdf,123,Verified against original Denmark budget file,Previously Odense Universitet (pre-1998).; manual override from original Denmark budget file,verified_against_original_file
