country,year,section_code,section_name_en,program_code,program_description,line_description,amount_local,currency,rd_category,pillar,decision,confidence,source_file,page_number
Denmark,1978,§4.60,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,450000,DKK,possible_rd,Ambiguous,review,0.7,1978 19771_L101_som_vedtaget.pdf,148
Denmark,1982,§12,Ministry of Fisheries,53.10,Færøernes fiskerilaboratorium 53.11. Udsætning af laksesættefisk (tekstanm.2).,53.10 Færøernes fiskerilaboratorium 53.11. Udsætning af laksesættefisk (tekstanm.2).,415000,DKK,possible_rd,Ambiguous,review,0.75,1982 19812_L1_som_vedtaget.pdf,49
Denmark,1976,§4.60,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,400000,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,168
Denmark,1978,§18,Ministry of Justice,53.02,Politiets Idrætsforeninger 53.04. Sprogundervisning og studierejser,53.02 Politiets Idrætsforeninger 53.04. Sprogundervisning og studierejser,382500,DKK,possible_rd,Ambiguous,review,0.7,1978 19771_L101_som_vedtaget.pdf,88
Denmark,1978,§20,Ministry of Education,53.02,Historisk-Arkæologisk forsøgscenter. Lejre 4. Ungdomsundervisning og folkeoplysende arbejde.,53.02 Historisk-Arkæologisk forsøgscenter. Lejre 4. Ungdomsundervisning og folkeoplysende arbejde.,382500,DKK,possible_rd,Ambiguous,review,0.7,1978 19771_L101_som_vedtaget.pdf,96
Denmark,1980,§20,Ministry of Education,53.04,2 seniorstipendier 53.05. Vikarudgifter for lærere der underviser svært handicappede,53.04 2 seniorstipendier 53.05. Vikarudgifter for lærere der underviser svært handicappede,378800,DKK,possible_rd,Ambiguous,review,0.7,1980 19792_L1_som_vedtaget.pdf,109
Denmark,1982,§4.02,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,375000,DKK,possible_rd,Ambiguous,review,0.7,1982 19812_L1_som_vedtaget.pdf,157
Denmark,1981,§12,Ministry of Fisheries,53.10,Færøernes fiskerilaboratorium 53.11. Udsætning af laksesættefisk (tekstanm.2) .,53.10 Færøernes fiskerilaboratorium 53.11. Udsætning af laksesættefisk (tekstanm.2) .,368000,DKK,possible_rd,Ambiguous,review,0.75,1981 19801_L1_som_vedtaget.pdf,57
Denmark,1980,§12,Ministry of Fisheries,53.10,Færøernes fiskerilaboratorium 53.11. Udsætning af laksesættefisk (tekstanm.2),53.10 Færøernes fiskerilaboratorium 53.11. Udsætning af laksesættefisk (tekstanm.2),364700,DKK,possible_rd,Ambiguous,review,0.75,1980 19792_L1_som_vedtaget.pdf,49
Denmark,1980,§24,Ministry of Taxation,30.05,Undervisningsministeriets fond (andre ungdomsformål),30.05 Undervisningsministeriets fond (andre ungdomsformål),360000,DKK,possible_rd,Ambiguous,review,0.8,1980 19792_L1_som_vedtaget.pdf,135
Denmark,1977,§11,Ministry of Agriculture,53.23,Til landsudvalget for landøkonomisk ungdomsarbejdes pro-,53.23 Til landsudvalget for landøkonomisk ungdomsarbejdes pro-,342400,DKK,possible_rd,Ambiguous,review,0.7,1977 19762_L1_som_vedtaget.pdf,43
Denmark,1979,§12,Ministry of Fisheries,53.10,Færøernes fiskerilaboratorium 53.11. Udsætning af laksesættefisk (tekstanm.2),53.10 Færøernes fiskerilaboratorium 53.11. Udsætning af laksesættefisk (tekstanm.2),314100,DKK,possible_rd,Ambiguous,review,0.75,1979 9781_L1_som_vedtaget.pdf,49
Denmark,1975,§20,Ministry of Education,63.09,"Historisk-arkæologisk forsøgscenter, Lejre 63.11. Til imødegåelse af merudgifter ved nye udgiftskrævende foran-","63.09 Historisk-arkæologisk forsøgscenter, Lejre 63.11. Til imødegåelse af merudgifter ved nye udgiftskrævende foran-",300000,DKK,possible_rd,Ambiguous,review,0.8,1975 19742_L1_som_vedtaget.pdf,112
Denmark,1976,§20,Ministry of Education,53.02,"Historisk-arkæologisk forsøgscenter, Lejre 4. Ungdomsundervisning og folkeoplysende arbejde.","53.02 Historisk-arkæologisk forsøgscenter, Lejre 4. Ungdomsundervisning og folkeoplysende arbejde.",300000,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,112
Denmark,1976,§11,Ministry of Agriculture,53.23,Til landsudvalget for landøkonomisk ungdomsarbejdes pro-,53.23 Til landsudvalget for landøkonomisk ungdomsarbejdes pro-,278300,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,44
Denmark,1977,§12,Ministry of Fisheries,53.09,Aflønning af driftsøkonomisk konsulent 53.10. Færøernes fiskerilaboratorium . . . . . . . . . . . . . . . . . . . . . . . . . . . .,53.09 Aflønning af driftsøkonomisk konsulent 53.10. Færøernes fiskerilaboratorium . . . . . . . . . . . . . . . . . . . . . . . . . . . .,272300,DKK,possible_rd,Ambiguous,review,0.75,1977 19762_L1_som_vedtaget.pdf,52
Denmark,1976,§12,Ministry of Fisheries,53.10,Færøernes fiskerilaboratorium 53.11. Statstilskud til udsætning af laksesættefisk . . . . . . . . . . . . . . .,53.10 Færøernes fiskerilaboratorium 53.11. Statstilskud til udsætning af laksesættefisk . . . . . . . . . . . . . . .,270600,DKK,possible_rd,Ambiguous,review,0.85,1976 19751_L100_som_vedtaget.pdf,53
Denmark,1978,§12,Ministry of Fisheries,53.10,Færøernes fiskerilaboratorium 53.11. Statstilskud til udsætning af laksesættefisk (tekstanm. 2).,53.10 Færøernes fiskerilaboratorium 53.11. Statstilskud til udsætning af laksesættefisk (tekstanm. 2).,217900,DKK,possible_rd,Ambiguous,review,0.85,1978 19771_L101_som_vedtaget.pdf,51
Denmark,1984,§20,Ministry of Education,53.05,Vikarudgifter for lærere der underviser svært handicappede,53.05 Vikarudgifter for lærere der underviser svært handicappede,215000,DKK,possible_rd,Ambiguous,review,0.7,1984 19832_L1_som_vedtaget.pdf,136
Denmark,1975,§12,Ministry of Fisheries,63.14,Færøernes fiskerilaboratorium 63.15. Statstilskud til udsætning af laksesættefisk,63.14 Færøernes fiskerilaboratorium 63.15. Statstilskud til udsætning af laksesættefisk,214000,DKK,possible_rd,Ambiguous,review,0.85,1975 19742_L1_som_vedtaget.pdf,55
Denmark,1975,§11,Ministry of Agriculture,70.04,Statens veterinære serumlaboratorium Ejendomserhvervelser m. v.,70.04 Statens veterinære serumlaboratorium Ejendomserhvervelser m. v.,200000,DKK,possible_rd,Ambiguous,review,0.75,1975 19742_L1_som_vedtaget.pdf,51
Denmark,1975,§20,Ministry of Education,61.09,"Tilskud til fritidsundervisning for søfarende, LB 388 1972 § 97","61.09 Tilskud til fritidsundervisning for søfarende, LB 388 1972 § 97",200000,DKK,possible_rd,Ambiguous,review,0.7,1975 19742_L1_som_vedtaget.pdf,116
Denmark,1984,§20,Ministry of Education,02.21,"De Forenede Nationers Organisation for Undervisning, Videnskab og","02.21 De Forenede Nationers Organisation for Undervisning, Videnskab og",200000,DKK,possible_rd,Ambiguous,review,0.7,1984 19832_L1_som_vedtaget.pdf,120
Denmark,1983,§18,Ministry of Justice,53.02,"Politiets Idrætsforeninger "" 53.04. Sprogundervisning og studierejser","53.02 Politiets Idrætsforeninger "" 53.04. Sprogundervisning og studierejser",189000,DKK,possible_rd,Ambiguous,review,0.7,1983 19821_L1_som_vedtaget.pdf,91
Denmark,1976,§18,Ministry of Justice,53.04,Sprogundervisning og studierejser 53.05. Landsforeningen for politihundesagen,53.04 Sprogundervisning og studierejser 53.05. Landsforeningen for politihundesagen,160000,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,102
Denmark,1977,§18,Ministry of Justice,53.04,"Sprogundervisning og studierejser, 53.05. Landsforeningen for politihundesagen","53.04 Sprogundervisning og studierejser, 53.05. Landsforeningen for politihundesagen",160000,DKK,possible_rd,Ambiguous,review,0.7,1977 19762_L1_som_vedtaget.pdf,97
Denmark,1979,§18,Ministry of Justice,53.04,Sprogundervisning og studierejser 53.05. Landsforeningen for politihundesagen,53.04 Sprogundervisning og studierejser 53.05. Landsforeningen for politihundesagen,160000,DKK,possible_rd,Ambiguous,review,0.7,1979 9781_L1_som_vedtaget.pdf,89
Denmark,1980,§18,Ministry of Justice,53.04,Sprogundervisning og studierejser 53.05. Landsforeningen for politihundesagen . . . . . . . . . . . . . . . . . . . .,53.04 Sprogundervisning og studierejser 53.05. Landsforeningen for politihundesagen . . . . . . . . . . . . . . . . . . . .,160000,DKK,possible_rd,Ambiguous,review,0.7,1980 19792_L1_som_vedtaget.pdf,89
Denmark,1981,§18,Ministry of Justice,53.04,Sprogundervisning og studierejser 53.05. Landsforeningen for politihundesagen . . . . . . . . . . . . . . . . . . . . . . .,53.04 Sprogundervisning og studierejser 53.05. Landsforeningen for politihundesagen . . . . . . . . . . . . . . . . . . . . . . .,160000,DKK,possible_rd,Ambiguous,review,0.7,1981 19801_L1_som_vedtaget.pdf,96
Denmark,1982,§18,Ministry of Justice,53.04,Sprogundervisning og studierejser 53.05. Landsforeningen for politihundesagen,53.04 Sprogundervisning og studierejser 53.05. Landsforeningen for politihundesagen,160000,DKK,possible_rd,Ambiguous,review,0.7,1982 19812_L1_som_vedtaget.pdf,89
Denmark,1975,§20,Ministry of Education,63.02,Undervisning på astmahjem 63.03. Det sønderjyske skolevæsen,63.02 Undervisning på astmahjem 63.03. Det sønderjyske skolevæsen,154000,DKK,possible_rd,Ambiguous,review,0.7,1975 19742_L1_som_vedtaget.pdf,113
Denmark,1976,§20,Ministry of Education,51.09,"Tilskud til fritidsundervisning for søfarende, LB 388 1972 § 97","51.09 Tilskud til fritidsundervisning for søfarende, LB 388 1972 § 97",150000,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,113
Denmark,1975,§18,Ministry of Justice,63.04,Sprogundervisning og studierejser 63.05. Landsforeningen for politihundesagen,63.04 Sprogundervisning og studierejser 63.05. Landsforeningen for politihundesagen,145000,DKK,possible_rd,Ambiguous,review,0.7,1975 19742_L1_som_vedtaget.pdf,104
Denmark,1984,§20,Ministry of Education,02.21,"De Forenede Nationers Organisation for Undervisning, Videnskab og","02.21 De Forenede Nationers Organisation for Undervisning, Videnskab og",135000,DKK,possible_rd,Ambiguous,review,0.7,1984 19832_L1_som_vedtaget.pdf,120
Denmark,1983,§20,Ministry of Education,53.01,Færøernes pædagogiske studiesamling 53.02. Det færøske undervisningsdirektorat (tekstanm. 54),53.01 Færøernes pædagogiske studiesamling 53.02. Det færøske undervisningsdirektorat (tekstanm. 54),121000,DKK,possible_rd,Ambiguous,review,0.7,1983 19821_L1_som_vedtaget.pdf,100
Denmark,1978,§18,Ministry of Justice,53.04,Sprogundervisning og studierejser 53.05. Landsforeningen for Politihundesagen,53.04 Sprogundervisning og studierejser 53.05. Landsforeningen for Politihundesagen,120000,DKK,possible_rd,Ambiguous,review,0.7,1978 19771_L101_som_vedtaget.pdf,88
Denmark,1979,§12,Ministry of Fisheries,53.09,Aflønning af driftsøkonomisk konsulent 53.10. Færøernes fiskerilaboratorium ..,53.09 Aflønning af driftsøkonomisk konsulent 53.10. Færøernes fiskerilaboratorium ..,118100,DKK,possible_rd,Ambiguous,review,0.75,1979 9781_L1_som_vedtaget.pdf,49
Denmark,1981,§20,Ministry of Education,53.01,Færøernes pædagogiske studiesamling 53.02. Det færøske undervisningsdirektorat (tekstanm. 57),53.01 Færøernes pædagogiske studiesamling 53.02. Det færøske undervisningsdirektorat (tekstanm. 57),110300,DKK,possible_rd,Ambiguous,review,0.7,1981 19801_L1_som_vedtaget.pdf,105
Denmark,1981,§12,Ministry of Fisheries,53.09,Aflønning af driftsøkonomisk konsulent 53.10. Færøernes fiskerilaboratorium,53.09 Aflønning af driftsøkonomisk konsulent 53.10. Færøernes fiskerilaboratorium,110000,DKK,possible_rd,Ambiguous,review,0.75,1981 19801_L1_som_vedtaget.pdf,57
Denmark,1980,§12,Ministry of Fisheries,53.09,Aflønning af driftsøkonomisk konsulent 53.10. Færøernes fiskerilaboratorium,53.09 Aflønning af driftsøkonomisk konsulent 53.10. Færøernes fiskerilaboratorium,109500,DKK,possible_rd,Ambiguous,review,0.75,1980 19792_L1_som_vedtaget.pdf,49
Denmark,1975,§20,Ministry of Education,63.05,"Sygehusundervisning af grønlandske børn, LB 272 1972","63.05 Sygehusundervisning af grønlandske børn, LB 272 1972",100000,DKK,possible_rd,Ambiguous,review,0.7,1975 19742_L1_som_vedtaget.pdf,113
Denmark,1976,§20,Ministry of Education,53.11,Driftstilskud til etablering af undervisning i HF-enkeltfag på,53.11 Driftstilskud til etablering af undervisning i HF-enkeltfag på,100000,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,114
Denmark,1977,§20,Ministry of Education,51.09,"Tilskud til fritidsundervisning for søfarende, LB 383 1975 § 97","51.09 Tilskud til fritidsundervisning for søfarende, LB 383 1975 § 97",100000,DKK,possible_rd,Ambiguous,review,0.7,1977 19762_L1_som_vedtaget.pdf,108
Denmark,1977,§20,Ministry of Education,53.11,Driftstilskud til etablering af undervisning i H.F.-enkeltfag,53.11 Driftstilskud til etablering af undervisning i H.F.-enkeltfag,100000,DKK,possible_rd,Ambiguous,review,0.7,1977 19762_L1_som_vedtaget.pdf,108
Denmark,1979,§20,Ministry of Education,53.11,Undervisning i H.F.-enkeltfag på Færøerne,53.11 Undervisning i H.F.-enkeltfag på Færøerne,100000,DKK,possible_rd,Ambiguous,review,0.7,1979 9781_L1_som_vedtaget.pdf,100
Denmark,1978,§12,Ministry of Fisheries,53.09,Aflønning af driftsøkonomisk konsulent 53.10. Færøernes fiskerilaboratorium,53.09 Aflønning af driftsøkonomisk konsulent 53.10. Færøernes fiskerilaboratorium,86900,DKK,possible_rd,Ambiguous,review,0.75,1978 19771_L101_som_vedtaget.pdf,51
Denmark,1975,§12,Ministry of Fisheries,63.13,Aflønning af driftsøkonomisk konsulent 63.14. Færøernes fiskerilaboratorium,63.13 Aflønning af driftsøkonomisk konsulent 63.14. Færøernes fiskerilaboratorium,85700,DKK,possible_rd,Ambiguous,review,0.75,1975 19742_L1_som_vedtaget.pdf,55
Denmark,1978,§20,Ministry of Education,2.21,"De Forenede Nationers Organisation for undervisning, videnskab og","2.21 De Forenede Nationers Organisation for undervisning, videnskab og",79000,DKK,possible_rd,Ambiguous,review,0.8,1978 19771_L101_som_vedtaget.pdf,94
Denmark,1978,§20,Ministry of Education,52.05,"Forsøgsundervisning på folkehøjskoler m.v., L 259 1970","52.05 Forsøgsundervisning på folkehøjskoler m.v., L 259 1970",75000,DKK,possible_rd,Ambiguous,review,0.7,1978 19771_L101_som_vedtaget.pdf,97
Denmark,1982,§20,Ministry of Education,07.52,Statens pædagogiske forsøgscenter,07.52 Statens pædagogiske forsøgscenter,75000,DKK,possible_rd,Ambiguous,review,0.8,1982 19812_L1_som_vedtaget.pdf,105
Denmark,1983,§20,Ministry of Education,07.52,Statens pædagogiske Forsøgscenter,07.52 Statens pædagogiske Forsøgscenter,74000,DKK,possible_rd,Ambiguous,review,0.8,1983 19821_L1_som_vedtaget.pdf,107
Denmark,1976,§20,Ministry of Education,53.02,Undervisning på astmahjem 53.03. Det sønderjyske skolevæsen,53.02 Undervisning på astmahjem 53.03. Det sønderjyske skolevæsen,65000,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,111
Denmark,1977,§20,Ministry of Education,53.03,Landsudvalget for skoleidræt 4. Ungdomsundervisning og folkeoplysende arbejde.,53.03 Landsudvalget for skoleidræt 4. Ungdomsundervisning og folkeoplysende arbejde.,62000,DKK,possible_rd,Ambiguous,review,0.7,1977 19762_L1_som_vedtaget.pdf,107
Denmark,1982,§20,Ministry of Education,51.10,"Fritidsundervisning for søfarende, LB 316 1980 § 97","51.10 Fritidsundervisning for søfarende, LB 316 1980 § 97",60000,DKK,possible_rd,Ambiguous,review,0.7,1982 19812_L1_som_vedtaget.pdf,99
Denmark,1983,§20,Ministry of Education,51.10,"Fritidsundervisning for søfarende, LB 316 1980 § 97","51.10 Fritidsundervisning for søfarende, LB 316 1980 § 97",60000,DKK,possible_rd,Ambiguous,review,0.7,1983 19821_L1_som_vedtaget.pdf,101
Denmark,1984,§20,Ministry of Education,51.08,"Lokaler til fritidsundervisning for voksne, LB 316 1'980 § 69","51.08 Lokaler til fritidsundervisning for voksne, LB 316 1'980 § 69",60000,DKK,possible_rd,Ambiguous,review,0.7,1984 19832_L1_som_vedtaget.pdf,123
Denmark,1984,§20,Ministry of Education,07.52,Statens pædagogiske Forsøgscenter,07.52 Statens pædagogiske Forsøgscenter,60000,DKK,possible_rd,Ambiguous,review,0.8,1984 19832_L1_som_vedtaget.pdf,131
Denmark,1984,§20,Ministry of Education,07.52,Statens pædagogiske Forsøgscenter,07.52 Statens pædagogiske Forsøgscenter,60000,DKK,possible_rd,Ambiguous,review,0.7,1984 19832_L1_som_vedtaget.pdf,131
Denmark,1978,§20,Ministry of Education,51.09,"Fritidsundervisning for søfarende, LB 383 1975 § 97","51.09 Fritidsundervisning for søfarende, LB 383 1975 § 97",56300,DKK,possible_rd,Ambiguous,review,0.7,1978 19771_L101_som_vedtaget.pdf,97
Denmark,1984,§20,Ministry of Education,53.05,Vikarudgifter for lærere der underviser svært handicappede,53.05 Vikarudgifter for lærere der underviser svært handicappede,53000,DKK,possible_rd,Ambiguous,review,0.8,1984 19832_L1_som_vedtaget.pdf,137
Denmark,1976,§20,Ministry of Education,53.14,Undervisning af børn fra krigs- eller katastroferamte lande,53.14 Undervisning af børn fra krigs- eller katastroferamte lande,50000,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,111
Denmark,1979,§12,Ministry of Fisheries,53.01,Andre tilskud 02.02. Fiskeriministeriets forsøgslaboratorium,53.01 Andre tilskud 02.02. Fiskeriministeriets forsøgslaboratorium,50000,DKK,possible_rd,Ambiguous,review,0.85,1979 9781_L1_som_vedtaget.pdf,50
Denmark,1979,§20,Ministry of Education,51.10,"Fritidsundervisning for søfarende, LB 383 1975 § 97","51.10 Fritidsundervisning for søfarende, LB 383 1975 § 97",50000,DKK,possible_rd,Ambiguous,review,0.7,1979 9781_L1_som_vedtaget.pdf,99
Denmark,1979,§20,Ministry of Education,53.10,Dansk Husflidsselskab 53.11. Undervisning i H.F.-enkeltfag på Færøerne,53.10 Dansk Husflidsselskab 53.11. Undervisning i H.F.-enkeltfag på Færøerne,50000,DKK,possible_rd,Ambiguous,review,0.7,1979 9781_L1_som_vedtaget.pdf,100
Denmark,1980,§12,Ministry of Fisheries,53.01,Andre tilskud 02.02. Fiskeriministeriets forsøgslaboratorium,53.01 Andre tilskud 02.02. Fiskeriministeriets forsøgslaboratorium,50000,DKK,possible_rd,Ambiguous,review,0.85,1980 19792_L1_som_vedtaget.pdf,50
Denmark,1980,§20,Ministry of Education,51.10,"Fritidsundervisning for søfarende, LB 383 1975 § 97","51.10 Fritidsundervisning for søfarende, LB 383 1975 § 97",50000,DKK,possible_rd,Ambiguous,review,0.7,1980 19792_L1_som_vedtaget.pdf,99
Denmark,1981,§12,Ministry of Fisheries,53.01,Andre tilskud 02.02. Fiskeriministeriets forsøgslaboratorium,53.01 Andre tilskud 02.02. Fiskeriministeriets forsøgslaboratorium,50000,DKK,possible_rd,Ambiguous,review,0.85,1981 19801_L1_som_vedtaget.pdf,58
Denmark,1981,§20,Ministry of Education,51.10,"Fritidsundervisning for søfarende, LB 383 1975 § 97","51.10 Fritidsundervisning for søfarende, LB 383 1975 § 97",50000,DKK,possible_rd,Ambiguous,review,0.7,1981 19801_L1_som_vedtaget.pdf,106
