country,year,issue_type,issue_label,missing_agency_years,outlier_agency_years,actions,gap_subtypes,agencies,run_docs_for_year,zero_row_docs_for_year,queue_source_files,run_source_files,diagnosis_excerpt,criticality_rank,criticality_score,severity
Poland,2014,document_changed_or_not_comparable,Document changed / not comparable,2,0,,"documented_but_not_comparable, traceability_weak",CERN (Polish contribution) | PAN (Polska Akademia Nauk),1,0,2014 text.pdf,2014 text.pdf,"documented_but_not_comparable: Page lists PAN sub-lines for organs, auxiliary units, and other activity only; no single clear PAN annual appropriation was identified in this block. Source audit: 2014 text.pdf p. 252. | traceability_weak: The earlier 2014 survivor looked like a page-selection error inside the NCN/NCBiR zone and was removed for traceability reasons. Source audit: 2014 text.pdf p. 295-296.",10,218.0,high
Poland,2015,document_changed_or_not_comparable,Document changed / not comparable,3,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | PAN (Polska Akademia Nauk) | Regional Initiative of Excellence,1,0,,2015 text.pdf,documented_but_not_comparable: Page lists PAN sub-lines rather than a clean institutional total; prior survivor was misassigned from another block. Source audit: 2015 text.pdf p. 257. | real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass. | real_missing: No direct manual confirmation was captured in the original during this pass; current gap should stay unless a dedicated source trace is found.,10,218.0,high
Poland,2016,document_changed_or_not_comparable,Document changed / not comparable,3,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | PAN (Polska Akademia Nauk) | Regional Initiative of Excellence,2,1,2016 D2016000027802.pdf | 2016 D20160278-01.pdf,2016 D2016000027802.pdf | 2016 D20160278-01.pdf,"documented_but_not_comparable: Original clearly mentions PAN and several amounts, but they are decomposed grants and activity components, not a clean comparable PAN appropriation. Source audit: 2016 D2016000027802.pdf p. 255. | real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass. | real_missing: No direct manual confirmation was captured in the original during this pass; current gap should stay unless a dedicated source trace is found.",10,218.0,high
Poland,2017,document_changed_or_not_comparable,Document changed / not comparable,3,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | PAN (Polska Akademia Nauk) | Regional Initiative of Excellence,1,0,,2017 text.pdf,documented_but_not_comparable: PAN appears with multiple component lines; manual review did not find a single defendable annual total comparable with retained years. Source audit: 2017 text.pdf p. 262. | real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass. | real_missing: No direct manual confirmation was captured in the original during this pass; current gap should stay unless a dedicated source trace is found.,10,218.0,high
Poland,2018,document_changed_or_not_comparable,Document changed / not comparable,3,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | PAN (Polska Akademia Nauk) | Regional Initiative of Excellence,1,0,,2018 text.pdf,"documented_but_not_comparable: PAN block is present, but the earlier retained 34,889 figure was only 'other activities' and not a full PAN appropriation. Source audit: 2018 text.pdf p. 261. | real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass. | real_missing: No direct manual confirmation was captured in the original during this pass; current gap should stay unless a dedicated source trace is found.",10,218.0,high
Poland,2019,document_changed_or_not_comparable,Document changed / not comparable,3,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | PAN (Polska Akademia Nauk) | Regional Initiative of Excellence,1,0,,2019 text.pdf,"documented_but_not_comparable: PAN is present in the original, but the rows reviewed are fragmented and do not provide a clean institutional total suitable for the final panel. Source audit: 2019 text.pdf p. 262-274. | real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass. | real_missing: No direct manual confirmation was captured in the original during this pass; current gap should stay unless a dedicated source trace is found.",10,218.0,high
Poland,2020,document_changed_or_not_comparable,Document changed / not comparable,3,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | PAN (Polska Akademia Nauk) | Regional Initiative of Excellence,1,0,,2020 text.pdf,"documented_but_not_comparable: PAN appears in multiple blocks, but the identified amounts are partial program/activity lines rather than a single defendable PAN appropriation. Source audit: 2020 text.pdf p. 241-253. | real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass. | real_missing: No direct manual confirmation was captured in the original during this pass; current gap should stay unless a dedicated source trace is found.",10,218.0,high
Poland,2021,document_changed_or_not_comparable,Document changed / not comparable,3,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | PAN (Polska Akademia Nauk) | Łukasiewicz Research Network,1,0,,2021 text.pdf,"documented_but_not_comparable: PAN is mentioned in the source, but current evidence still points to fragmented sub-lines rather than a stable annual total. Source audit: 2021 text.pdf p. 246-259. | real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass. | documented_but_not_comparable: The 2021 survivor is a network-wide activity line, while later years are documented only through Centrum Łukasiewicz or centre-plus-institutes evidence, so this cannot anchor a consistent series. Source audit: 2021 text.pdf p. 60 and 530-531.",10,218.0,high
Poland,2022,document_changed_or_not_comparable,Document changed / not comparable,3,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | Regional Initiative of Excellence | Łukasiewicz Research Network,1,0,,2022 text.pdf,"real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass. | real_missing: No direct manual confirmation was captured in the original during this pass; current gap should stay unless a dedicated source trace is found. | documented_but_not_comparable: Original has both a budget listing for Centrum Łukasiewicz and Instytuty Sieci Badawczej Łukasiewicz plus a separate financial plan for Centrum Łukasiewicz, but those levels do not match the broader network-wide survivor previously kept for 2021. Source audit: 2022 text.pdf p. 249 and 551-552.",10,218.0,high
Poland,2023,document_changed_or_not_comparable,Document changed / not comparable,2,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | Łukasiewicz Research Network,1,0,,2023 text.pdf,"real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass. | documented_but_not_comparable: Original has a section-28 listing and a financial plan for Centrum Łukasiewicz with budget support, but this is centre-level evidence and not directly comparable with a network-wide series. Source audit: 2023 text.pdf p. 245 and 546-547.",10,218.0,high
Poland,2024,document_changed_or_not_comparable,Document changed / not comparable,4,0,,"documented_but_not_comparable, real_missing, traceability_weak",CERN (Polish contribution) | PAN (Polska Akademia Nauk) | Regional Initiative of Excellence | Łukasiewicz Research Network,1,0,2024 text.pdf,2024 text.pdf,"documented_but_not_comparable: PAN appears in the original, but only decomposed lines were confirmed during manual review; no clear final total was validated. Source audit: 2024 text.pdf p. 242-256. | real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass. | traceability_weak: A large amount appears in the section-28 listing, but the prior survivor was removed because the trace was not stable enough to defend as a standalone final series. Source audit: 2024 text.pdf p. 248.",10,218.0,high
Poland,2025,general_reextract_needed,Needs targeted re-extraction,1,0,,real_missing,CERN (Polish contribution),1,0,2025 text.pdf,2025 text.pdf,real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.,10,218.0,high
Slovenia,1995,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,1,0,1995 u1995040.pdf,1995 u1995040.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,1996,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,1,0,1996 u1996005.pdf,1996 u1996005.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,1997,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,1,0,1997 u1997078.pdf,1997 u1997078.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,1998,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,1,0,1998 u1998034.pdf,1998 u1998034.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,1999,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,1,0,1999 u1998091.pdf,1999 u1998091.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2000,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,1,0,2000 u2000009.pdf,2000 u2000009.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2001,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,1,0,2001 u2001032.pdf,2001 u2001032.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2003,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,1,0,2003 u2002118.pdf,2003 u2002118.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2004,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,2,0,2004 2005 u2013102.pdf | 2004 u2003130.pdf,2004 2005 u2013102.pdf | 2004 u2003130.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2005,parsed_but_zero_rows,Document ran but returned zero rows,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,3,1,2005 RS_-2003-130-05511-OB~P001-0000.pdf | 2005 RS_-2003-130-05511-OB~P002-0000.pdf | 2005.pdf,2005 RS_-2003-130-05511-OB~P001-0000.pdf | 2005 RS_-2003-130-05511-OB~P002-0000.pdf | 2005.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2006,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,2,0,2006 2007 u2005116.pdf | 2006 u2005116.pdf,2006 2007 u2005116.pdf | 2006 u2005116.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2007,parsed_but_zero_rows,Document ran but returned zero rows,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,3,1,2007 RS_-2005-116-05136-OB~P001-0000.pdf | 2007 RS_-2005-116-05136-OB~P002-0000.pdf | 2007 RS_-2005-116-05136-OB~P003-0000.pdf,2007 RS_-2005-116-05136-OB~P001-0000.pdf | 2007 RS_-2005-116-05136-OB~P002-0000.pdf | 2007 RS_-2005-116-05136-OB~P003-0000.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2008,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,2,0,2008 2009.pdf | 2008 u2007114.pdf,2008 2009.pdf | 2008 u2007114.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2009,parsed_but_zero_rows,Document ran but returned zero rows,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,3,1,2009 RS_-2007-114-05699-OB~P001-0000.pdf | 2009 RS_-2007-114-05699-OB~P002-0000.pdf | 2009 RS_-2007-114-05699-OB~P003-0000.pdf,2009 RS_-2007-114-05699-OB~P001-0000.pdf | 2009 RS_-2007-114-05699-OB~P002-0000.pdf | 2009 RS_-2007-114-05699-OB~P003-0000.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2010,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,1,0,2010 u2009099.pdf,2010 u2009099.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2011,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti | SAZU — Slovenska akademija znanosti in umetnosti,2,0,2011 2012 u2010096.pdf | 2011 u2010096.pdf,2011 2012 u2010096.pdf | 2011 u2010096.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2012,parsed_but_zero_rows,Document ran but returned zero rows,2,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti | SAZU — Slovenska akademija znanosti in umetnosti,6,2,2012 RS_-2010-096-05013-OB~P001-0000.pdf | 2012 RS_-2010-096-05013-OB~P002-0000.pdf | 2012 RS_-2010-096-05013-OB~P003-0000.pdf,2012 RS_-2010-096-05013-OB~P001-0000.pdf | 2012 RS_-2010-096-05013-OB~P002-0000.pdf | 2012 RS_-2010-096-05013-OB~P003-0000.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2013,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,2,0,2013 u2012104.pdf,2013 u2012104.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2015,parsed_but_zero_rows,Document ran but returned zero rows,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,6,2,2015 RS_-2013-102-03719-OB~P001-0000.pdf | 2015 RS_-2013-102-03719-OB~P002-0000.pdf | 2015 RS_-2013-102-03719-OB~P003-0000.pdf,2015 RS_-2013-102-03719-OB~P001-0000.pdf | 2015 RS_-2013-102-03719-OB~P002-0000.pdf | 2015 RS_-2013-102-03719-OB~P003-0000.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2016,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,2,0,2016 u2015096.pdf,2016 u2015096.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2017,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,2,0,2017 u2016080.pdf,2017 u2016080.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
Slovenia,2018,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,4,0,2018 2019 u2017071.pdf | 2018 u2017071.pdf,2018 2019 u2017071.pdf | 2018 u2017071.pdf,Year not in raw_rows — documents may not be parsed yet,11,195.0,high
